Date,Product(ID#),Game,Item(ID#),Description,Category,Country Code,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold, Average Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,5,0,5,13.70,USD,68.4900,0.0000,-11.4100,57.0800
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IL,Israel,Middle East,2,0,2,5.00,USD,9.9900,0.0000,0.0000,9.9900
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KW,Kuwait,Middle East,2,0,2,37.50,USD,75.0000,0.0000,0.0000,75.0000
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,13.99,USD,13.9900,0.0000,-2.8000,11.1900
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RS,Serbia,Eastern Europe,1,0,1,6.99,USD,6.9900,0.0000,-1.1700,5.8200
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,UA,Ukraine,Central Asia,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2022-06-16,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,40,0,40,6.75,USD,269.9400,0.0000,-11.2100,258.7300
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,7,0,7,12.57,USD,87.9900,0.0000,-14.6700,73.3200
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,4.99,USD,4.9900,0.0000,-0.4500,4.5400
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,15,0,15,18.79,USD,281.9200,0.0000,-45.0400,236.8800
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,3,0,3,8.33,USD,25.0000,0.0000,-4.1600,20.8400
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.6600,8.3200
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,2,0,2,12.50,USD,24.9900,0.0000,-4.3400,20.6500
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,2,0,2,9.49,USD,18.9800,0.0000,-3.8000,15.1800
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RS,Serbia,Eastern Europe,2,0,2,9.49,USD,18.9800,0.0000,-3.1600,15.8200
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,3,0,3,4.99,USD,14.9800,0.0000,-2.4900,12.4900
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,TH,Thailand,South East Asia,2,0,2,5.00,USD,9.9900,0.0000,-0.6600,9.3300
2022-06-17,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,50,0,50,8.53,USD,426.6700,0.0000,-13.9700,412.7000
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,26,0,26,13.50,USD,351.0000,0.0000,-58.5000,292.5000
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,6.99,USD,6.9900,0.0000,-0.6400,6.3500
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BY,Belarus,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,10.49,USD,10.4900,0.0000,-0.5000,9.9900
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,16,0,16,11.28,USD,180.4300,0.0000,-28.8500,151.5800
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,2,0,2,4.99,USD,9.9800,0.0000,-1.7400,8.2400
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,6,0,6,4.99,USD,29.9500,0.0000,-4.9800,24.9700
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,3,0,3,4.33,USD,12.9800,0.0000,-2.6000,10.3800
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,TW,Taiwan,Asia,1,0,1,13.50,USD,13.5000,0.0000,-0.6400,12.8600
2022-06-18,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,47,0,47,9.77,USD,459.0400,0.0000,-23.7500,435.2900
2022-06-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,4.99,USD,4.9900,0.0000,-0.4500,4.5400
2022-06-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,6,0,6,6.80,USD,40.7800,0.0000,-3.8200,36.9600
2022-06-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,3,0,3,23.00,USD,68.9900,0.0000,-11.0100,57.9800
2022-06-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2022-06-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,2,0,2,9.99,USD,19.9800,0.0000,-4.0000,15.9800
2022-06-19,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,39,0,39,7.87,USD,306.7400,0.0000,-9.9900,296.7500
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,3,0,3,7.83,USD,23.4800,0.0000,-3.9100,19.5700
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,4,0,4,8.74,USD,34.9700,0.0000,-3.1700,31.8000
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,7,0,7,19.29,USD,135.0500,0.0000,-7.1000,127.9500
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,19,0,19,11.71,USD,222.4600,0.0000,-35.6000,186.8600
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GP,Guadeloupe,Latin America,1,0,1,6.99,USD,6.9900,0.0000,0.0000,6.9900
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,4,0,4,13.37,USD,53.4800,0.0000,-4.8600,48.6200
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,40,0,40,8.16,USD,326.3300,0.0000,-15.6100,310.7200
2022-06-20,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ZA,South Africa,Africa,1,0,1,6.99,USD,6.9900,0.0000,-0.9100,6.0800
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,13.99,USD,13.9900,0.0000,-1.2700,12.7200
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,11.31,USD,56.5700,0.0000,-6.1000,50.4700
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,5,0,5,8.99,USD,44.9600,0.0000,-7.1900,37.7700
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,5,0,5,4.99,USD,24.9600,0.0000,-4.1500,20.8100
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,2,0,2,5.99,USD,11.9800,0.0000,-2.4000,9.5800
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-21,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,32,0,32,8.00,USD,256.0000,0.0000,-12.6800,243.3200
2022-06-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,6.99,USD,6.9900,0.0000,-1.1700,5.8200
2022-06-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,14,0,14,13.16,USD,184.1800,0.0000,-22.2600,161.9200
2022-06-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,9,0,9,9.32,USD,83.9100,0.0000,-13.4200,70.4900
2022-06-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.6700,8.3300
2022-06-22,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,40,0,40,8.15,USD,325.8500,0.0000,-14.6800,311.1700
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,1,0,1,50.00,USD,50.0000,0.0000,-8.3300,41.6700
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,7,0,7,19.42,USD,135.9700,0.0000,-16.4900,119.4800
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8000,4.2000
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,3,0,3,7.32,USD,21.9700,0.0000,-3.8100,18.1600
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,4,0,4,11.25,USD,44.9900,0.0000,-7.5000,37.4900
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KW,Kuwait,Middle East,3,0,3,36.66,USD,109.9900,0.0000,0.0000,109.9900
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,5,0,5,21.00,USD,105.0000,0.0000,-21.0000,84.0000
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,2,0,2,8.50,USD,16.9900,0.0000,-2.8400,14.1500
2022-06-23,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,73,0,73,15.89,USD,1160.1800,0.0000,-23.2800,1136.9000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,4,0,4,10.88,USD,43.5000,0.0000,-7.2400,36.2600
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,33.88,USD,67.7600,0.0000,-4.2600,63.5000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CH,Switzerland,Western Europe,2,0,2,16.75,USD,33.5000,0.0000,-2.4000,31.1000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CL,Chile,Latin America,1,0,1,5.00,USD,5.0000,0.0000,-0.8000,4.2000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CZ,Czech Republic,Eastern Europe,1,0,1,25.00,USD,25.0000,0.0000,-4.3400,20.6600
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,9,0,9,14.67,USD,131.9900,0.0000,-21.0700,110.9200
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,2,0,2,17.50,USD,35.0000,0.0000,-5.8400,29.1600
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,15.00,USD,30.0000,0.0000,-5.0000,25.0000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GE,Georgia,Eastern Europe,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IL,Israel,Middle East,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,25.00,USD,25.0000,0.0000,-2.2700,22.7300
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,3,0,3,21.67,USD,65.0000,0.0000,-11.2800,53.7200
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,4,0,4,17.25,USD,68.9800,0.0000,-13.8000,55.1800
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,3,0,3,5.00,USD,15.0000,0.0000,-2.4900,12.5100
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,TH,Thailand,South East Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.3300,4.6700
2022-06-24,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,62,0,62,16.60,USD,1028.9100,0.0000,-31.0500,997.8600
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,4,0,4,21.25,USD,85.0000,0.0000,-14.1600,70.8400
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,25.00,USD,25.0000,0.0000,-2.2700,22.7300
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,4,0,4,13.50,USD,54.0000,0.0000,-9.3600,44.6400
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,5,0,5,13.99,USD,69.9700,0.0000,-6.4700,63.5000
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,7,0,7,15.78,USD,110.4900,0.0000,-17.6400,92.8500
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,4.99,USD,4.9900,0.0000,-0.8300,4.1600
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.4500,4.5500
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KW,Kuwait,Middle East,2,0,2,5.00,USD,10.0000,0.0000,0.0000,10.0000
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-1.0000,4.0000
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,10.00,USD,10.0000,0.0000,-1.6700,8.3300
2022-06-25,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,62,0,62,14.94,USD,926.1900,0.0000,-27.8600,898.3300
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,50.00,USD,50.0000,0.0000,-8.6800,41.3200
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,10.44,USD,41.7700,0.0000,-4.7700,37.0000
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,4,0,4,16.00,USD,63.9900,0.0000,-10.2100,53.7800
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,2,0,2,13.50,USD,26.9900,0.0000,-4.5000,22.4900
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,6.99,USD,6.9900,0.0000,-1.1700,5.8200
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IL,Israel,Middle East,1,0,1,5.00,USD,5.0000,0.0000,0.0000,5.0000
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-4.0000,16.0000
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-26,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,46,0,46,18.52,USD,852.0600,0.0000,-36.7000,815.3600
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,7,0,7,15.93,USD,111.4900,0.0000,-10.1300,101.3600
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BY,Belarus,Central Asia,1,0,1,20.00,USD,20.0000,0.0000,-3.3300,16.6700
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,15.26,USD,15.2600,0.0000,-1.7600,13.5000
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CL,Chile,Latin America,1,0,1,5.00,USD,5.0000,0.0000,-0.8000,4.2000
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CZ,Czech Republic,Eastern Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.4700,16.5300
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,25.00,USD,25.0000,0.0000,-3.9900,21.0100
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,ES,Spain,Western Europe,1,0,1,6.99,USD,6.9900,0.0000,-1.2100,5.7800
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NL,Netherlands,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-1.7400,8.2600
2022-06-27,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,59,0,59,14.14,USD,834.2900,0.0000,-28.3600,805.9300
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,6.99,USD,6.9900,0.0000,-0.6400,6.3500
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,100.00,USD,100.0000,0.0000,-17.3600,82.6400
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,1,0,1,15.26,USD,15.2600,0.0000,-1.7600,13.5000
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CL,Chile,Latin America,1,0,1,20.00,USD,20.0000,0.0000,-3.1900,16.8100
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,2,0,2,7.50,USD,15.0000,0.0000,-2.4000,12.6000
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,2,0,2,5.00,USD,10.0000,0.0000,-1.6600,8.3400
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,2,0,2,12.50,USD,25.0000,0.0000,-2.2700,22.7300
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,13.99,USD,13.9900,0.0000,-2.8000,11.1900
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,2,0,2,20.00,USD,40.0000,0.0000,-6.6600,33.3400
2022-06-28,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,43,0,43,15.05,USD,647.3300,0.0000,-29.8900,617.4400
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,5.00,USD,10.0000,0.0000,-0.9000,9.1000
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,4,0,4,22.22,USD,88.8800,0.0000,-8.8900,79.9900
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8000,4.2000
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.8300,4.1700
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,3,0,3,5.00,USD,15.0000,0.0000,-2.4900,12.5100
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,JP,Japan,Asia,6,0,6,17.58,USD,105.5000,0.0000,-9.6000,95.9000
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,2,0,2,7.50,USD,15.0000,0.0000,-2.5000,12.5000
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SG,Singapore,South East Asia,1,0,1,5.00,USD,5.0000,0.0000,-0.3300,4.6700
2022-06-29,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,34,0,34,13.04,USD,443.2600,0.0000,-21.8200,421.4400
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,2,0,2,13.50,USD,27.0000,0.0000,-4.5000,22.5000
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,2,0,2,12.50,USD,25.0000,0.0000,-4.3400,20.6600
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,57,0,57,17.59,USD,1002.8200,0.0000,-95.4000,907.4200
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CL,Chile,Latin America,1,0,1,3.00,USD,3.0000,0.0000,-0.4800,2.5200
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,5,0,5,14.00,USD,69.9800,0.0000,-11.1800,58.8000
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FI,Finland,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.9700,4.0300
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,IT,Italy,Western Europe,1,0,1,5.00,USD,5.0000,0.0000,-0.9000,4.1000
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KR,Korea Republic of,Asia,1,0,1,25.00,USD,25.0000,0.0000,-2.2700,22.7300
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,MX,Mexico,Latin America,1,0,1,6.99,USD,6.9900,0.0000,-0.9600,6.0300
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,1,0,1,13.99,USD,13.9900,0.0000,-2.8000,11.1900
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,2,0,2,9.25,USD,18.5000,0.0000,-3.0800,15.4200
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,SE,Sweden,Western Europe,1,0,1,10.00,USD,10.0000,0.0000,-2.0000,8.0000
2022-06-30,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,74,0,74,15.88,USD,1174.7800,0.0000,-50.0500,1124.7300
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,2,0,2,29.99,USD,59.9800,0.0000,-10.0000,49.9800
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,1,0,1,13.50,USD,13.5000,0.0000,-1.2300,12.2700
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,BE,Belgium,Western Europe,1,0,1,20.00,USD,20.0000,0.0000,-3.4700,16.5300
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,15,0,15,16.93,USD,253.9400,0.0000,-32.9600,220.9800
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,13,0,13,19.72,USD,256.4200,0.0000,-40.9600,215.4600
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,FR,France,Western Europe,3,0,3,12.83,USD,38.5000,0.0000,-6.4100,32.0900
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,7,0,7,19.99,USD,139.9600,0.0000,-23.3400,116.6200
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GR,Greece,Eastern Europe,2,0,2,29.99,USD,59.9800,0.0000,-11.6100,48.3700
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,KW,Kuwait,Middle East,1,0,1,13.50,USD,13.5000,0.0000,0.0000,13.5000
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,MX,Mexico,Latin America,1,0,1,9.99,USD,9.9900,0.0000,-1.3800,8.6100
2022-07-01,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,84,0,84,14.16,USD,1189.5500,0.0000,-33.2800,1156.2700
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AT,Austria,Western Europe,3,0,3,17.33,USD,51.9900,0.0000,-8.6700,43.3200
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,AU,Australia,Oceania,2,0,2,17.49,USD,34.9800,0.0000,-3.1800,31.8000
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,CA,Canada,North America,2,0,2,4.52,USD,9.0400,0.0000,-1.0400,8.0000
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,DE,Germany,Western Europe,5,0,5,15.80,USD,78.9900,0.0000,-12.6300,66.3600
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,GB,United Kingdom,Western Europe,1,0,1,25.00,USD,25.0000,0.0000,-4.1700,20.8300
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,HU,Hungary,Eastern Europe,1,0,1,24.99,USD,24.9900,0.0000,-5.3100,19.6800
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,NO,Norway,Western Europe,37,0,37,14.39,USD,532.4800,0.0000,-106.5000,425.9800
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,RU,Russian Federation,Central Asia,1,0,1,10.00,USD,10.0000,0.0000,-1.6700,8.3300
2022-07-02,1898210,Eros Fantasy,1,skin_oleenDS_arcade,,US,United States,North America,86,0,86,15.68,USD,1348.2900,0.0000,-58.5700,1289.7200
