
Fecha,Año,Trimestre,Mes,Mes_Nombre,DiaSemana,DiaSemana_Nombre,Plataforma,Juego,DAU,Descargas,Ingresos_USD,Ingresos_Brutos_USD,Unidades_Vendidas,Usuarios_Concurrentes_Pico,Oro_Gastado_USD,ARPDAU,ARPU,ARPPU
2022-08-31,2022,2022Q3,8,agosto,2,miércoles,Canal B,Proyecto Aurora,4508,41.0,1032.02,,,,1032.02,22.89,0.42,2580.05
2022-09-01,2022,2022Q3,9,septiembre,3,jueves,Canal A,Proyecto Aurora,1461,0.0,1032.43,1075.0,97.0,75.0,,,,
2022-09-01,2022,2022Q3,9,septiembre,3,jueves,Canal B,Proyecto Aurora,4489,59.0,897.54,,,,897.54,19.99,0.36,2639.82
2022-09-02,2022,2022Q3,9,septiembre,4,viernes,Canal A,Proyecto Aurora,1442,0.0,629.4399999999999,667.11,65.0,80.0,,,,
2022-09-02,2022,2022Q3,9,septiembre,4,viernes,Canal B,Proyecto Aurora,4373,56.0,639.65,,,,639.65,14.63,0.26,2205.69
2022-09-03,2022,2022Q3,9,septiembre,5,sábado,Canal A,Proyecto Aurora,1411,0.0,535.41,584.6099999999999,55.0,85.0,,,,
2022-09-03,2022,2022Q3,9,septiembre,5,sábado,Canal B,Proyecto Aurora,4236,40.0,627.85,,,,627.85,14.82,0.25,3488.06
2022-09-04,2022,2022Q3,9,septiembre,6,domingo,Canal A,Proyecto Aurora,1419,0.0,804.65,864.7,80.0,93.0,,,,
2022-09-04,2022,2022Q3,9,septiembre,6,domingo,Canal B,Proyecto Aurora,4288,73.0,657.92,,,,657.92,15.34,0.26,4699.43
2022-09-05,2022,2022Q3,9,septiembre,0,lunes,Canal A,Proyecto Aurora,1453,0.0,446.75,470.55,41.0,80.0,,,,
2022-09-05,2022,2022Q3,9,septiembre,0,lunes,Canal B,Proyecto Aurora,4274,57.0,590.84,,,,590.84,13.82,0.24,2954.2
2022-09-06,2022,2022Q3,9,septiembre,1,martes,Canal A,Proyecto Aurora,1444,139.0,197.22,210.51,29.0,96.0,,,,
2022-09-06,2022,2022Q3,9,septiembre,1,martes,Canal B,Proyecto Aurora,4315,45.0,616.82,,,,616.82,14.29,0.25,3246.42
2022-09-07,2022,2022Q3,9,septiembre,2,miércoles,Canal A,Proyecto Aurora,1426,151.0,305.82,319.27,39.0,81.0,,,,
2022-09-07,2022,2022Q3,9,septiembre,2,miércoles,Canal B,Proyecto Aurora,4290,56.0,397.23,,,,397.23,9.26,0.16,1891.57
2022-09-08,2022,2022Q3,9,septiembre,3,jueves,Canal A,Proyecto Aurora,1388,0.0,1140.47,1197.62,90.0,84.0,,,,
2022-09-08,2022,2022Q3,9,septiembre,3,jueves,Canal B,Proyecto Aurora,4110,38.0,292.3,,,,292.3,7.11,0.12,1719.41
2022-09-09,2022,2022Q3,9,septiembre,4,viernes,Canal A,Proyecto Aurora,1401,52.0,989.78,1067.63,66.0,73.0,,,,
2022-09-09,2022,2022Q3,9,septiembre,4,viernes,Canal B,Proyecto Aurora,4174,48.0,828.67,,,,828.67,19.85,0.33,2857.48
2022-09-10,2022,2022Q3,9,septiembre,5,sábado,Canal A,Proyecto Aurora,1398,55.0,400.92,434.15,29.0,85.0,,,,
2022-09-10,2022,2022Q3,9,septiembre,5,sábado,Canal B,Proyecto Aurora,4139,49.0,567.83,,,,567.83,13.72,0.23,4055.93
2022-09-11,2022,2022Q3,9,septiembre,6,domingo,Canal A,Proyecto Aurora,1389,53.0,364.7,394.58,27.0,91.0,,,,
2022-09-11,2022,2022Q3,9,septiembre,6,domingo,Canal B,Proyecto Aurora,4130,46.0,274.89,,,,274.89,6.66,0.11,1963.5
2022-09-12,2022,2022Q3,9,septiembre,0,lunes,Canal A,Proyecto Aurora,1401,0.0,846.58,908.16,58.0,102.0,,,,
2022-09-12,2022,2022Q3,9,septiembre,0,lunes,Canal B,Proyecto Aurora,4061,39.0,178.92,,,,178.92,4.41,0.07,1789.2
2022-09-13,2022,2022Q3,9,septiembre,1,martes,Canal A,Proyecto Aurora,1388,59.0,341.04,350.95,20.0,80.0,,,,
2022-09-13,2022,2022Q3,9,septiembre,1,martes,Canal B,Proyecto Aurora,4032,41.0,335.4,,,,335.4,8.32,0.13,1972.94
2022-09-14,2022,2022Q3,9,septiembre,2,miércoles,Canal A,Proyecto Aurora,1368,45.0,621.9399999999999,665.9100000000001,40.0,79.0,,,,
2022-09-14,2022,2022Q3,9,septiembre,2,miércoles,Canal B,Proyecto Aurora,4173,61.0,802.85,,,,802.85,19.24,0.32,4722.65
2022-09-15,2022,2022Q3,9,septiembre,3,jueves,Canal A,Proyecto Aurora,1378,53.0,288.7,308.81,28.0,74.0,,,,
2022-09-15,2022,2022Q3,9,septiembre,3,jueves,Canal B,Proyecto Aurora,4124,62.0,449.9,,,,449.9,10.91,0.18,2999.33
2022-09-16,2022,2022Q3,9,septiembre,4,viernes,Canal A,Proyecto Aurora,1362,43.0,727.38,783.79,54.0,69.0,,,,
2022-09-16,2022,2022Q3,9,septiembre,4,viernes,Canal B,Proyecto Aurora,4114,51.0,345.46,,,,345.46,8.4,0.14,3454.6
2022-09-17,2022,2022Q3,9,septiembre,5,sábado,Canal A,Proyecto Aurora,1338,56.0,823.82,871.28,54.0,83.0,,,,
2022-09-17,2022,2022Q3,9,septiembre,5,sábado,Canal B,Proyecto Aurora,4302,87.0,1766.77,,,,1766.77,41.07,0.7,3271.8
2022-09-18,2022,2022Q3,9,septiembre,6,domingo,Canal A,Proyecto Aurora,1383,65.0,530.84,557.35,26.0,80.0,,,,
2022-09-18,2022,2022Q3,9,septiembre,6,domingo,Canal B,Proyecto Aurora,4773,114.0,691.33,,,,691.33,14.48,0.27,2469.04
2022-09-19,2022,2022Q3,9,septiembre,0,lunes,Canal A,Proyecto Aurora,1387,50.0,394.21,434.72,30.0,85.0,,,,
2022-09-19,2022,2022Q3,9,septiembre,0,lunes,Canal B,Proyecto Aurora,4555,48.0,556.37,,,,556.37,12.21,0.22,2649.38
2022-09-20,2022,2022Q3,9,septiembre,1,martes,Canal A,Proyecto Aurora,1388,41.0,568.19,612.31,44.0,92.0,,,,
2022-09-20,2022,2022Q3,9,septiembre,1,martes,Canal B,Proyecto Aurora,4609,65.0,425.96,,,,425.96,9.24,0.17,1936.18
2022-09-21,2022,2022Q3,9,septiembre,2,miércoles,Canal A,Proyecto Aurora,1343,40.0,859.8,897.57,52.0,81.0,,,,
2022-09-21,2022,2022Q3,9,septiembre,2,miércoles,Canal B,Proyecto Aurora,4513,61.0,626.38,,,,626.38,13.88,0.25,2319.93
2022-09-22,2022,2022Q3,9,septiembre,3,jueves,Canal A,Proyecto Aurora,1383,48.0,800.5600000000001,841.3,52.0,87.0,,,,
2022-09-22,2022,2022Q3,9,septiembre,3,jueves,Canal B,Proyecto Aurora,4474,67.0,406.96,,,,406.96,9.1,0.16,1695.67
2022-09-23,2022,2022Q3,9,septiembre,4,viernes,Canal A,Proyecto Aurora,1452,84.0,2085.49,2237.27,138.0,105.0,,,,
2022-09-23,2022,2022Q3,9,septiembre,4,viernes,Canal B,Proyecto Aurora,4640,94.0,5014.45,,,,5014.45,108.07,1.97,4730.61
2022-09-24,2022,2022Q3,9,septiembre,5,sábado,Canal A,Proyecto Aurora,1383,72.0,963.91,1037.55,70.0,107.0,,,,
2022-09-24,2022,2022Q3,9,septiembre,5,sábado,Canal B,Proyecto Aurora,4556,85.0,1468.98,,,,1468.98,32.24,0.57,2720.33
2022-09-25,2022,2022Q3,9,septiembre,6,domingo,Canal A,Proyecto Aurora,1368,65.0,684.37,731.23,56.0,107.0,,,,
2022-09-25,2022,2022Q3,9,septiembre,6,domingo,Canal B,Proyecto Aurora,4530,72.0,754.89,,,,754.89,16.66,0.29,1755.56
2022-09-26,2022,2022Q3,9,septiembre,0,lunes,Canal A,Proyecto Aurora,1355,50.0,498.54,518.8199999999999,35.0,92.0,,,,
2022-09-26,2022,2022Q3,9,septiembre,0,lunes,Canal B,Proyecto Aurora,4337,56.0,652.48,,,,652.48,15.04,0.25,2718.67
2022-09-27,2022,2022Q3,9,septiembre,1,martes,Canal A,Proyecto Aurora,1315,46.0,497.6,534.06,39.0,84.0,,,,
2022-09-27,2022,2022Q3,9,septiembre,1,martes,Canal B,Proyecto Aurora,4165,43.0,466.5,,,,466.5,11.2,0.18,2455.26
2022-09-28,2022,2022Q3,9,septiembre,2,miércoles,Canal A,Proyecto Aurora,1294,46.0,615.62,660.53,39.0,102.0,,,,
2022-09-28,2022,2022Q3,9,septiembre,2,miércoles,Canal B,Proyecto Aurora,4143,51.0,277.96,,,,277.96,6.71,0.11,1635.06
2022-09-29,2022,2022Q3,9,septiembre,3,jueves,Canal A,Proyecto Aurora,1265,53.0,1477.75,1590.55,60.0,80.0,,,,
2022-09-29,2022,2022Q3,9,septiembre,3,jueves,Canal B,Proyecto Aurora,3990,46.0,975.44,,,,975.44,24.45,0.38,6096.5
2022-09-30,2022,2022Q3,9,septiembre,4,viernes,Canal A,Proyecto Aurora,1281,69.0,2100.35,2226.1,131.0,95.0,,,,
2022-09-30,2022,2022Q3,9,septiembre,4,viernes,Canal B,Proyecto Aurora,3943,40.0,2134.28,,,,2134.28,54.13,0.83,4850.64
2022-10-01,2022,2022Q4,10,octubre,5,sábado,Canal A,Proyecto Aurora,1304,0.0,1623.01,1732.6799999999998,132.0,85.0,,,,
2022-10-01,2022,2022Q4,10,octubre,5,sábado,Canal B,Proyecto Aurora,3935,60.0,921.3,,,,921.3,23.41,0.36,3176.9
2022-10-02,2022,2022Q4,10,octubre,6,domingo,Canal A,Proyecto Aurora,1269,0.0,1241.53,1295.63,88.0,91.0,,,,
2022-10-02,2022,2022Q4,10,octubre,6,domingo,Canal B,Proyecto Aurora,3944,67.0,812.74,,,,812.74,20.61,0.31,3125.92
2022-10-03,2022,2022Q4,10,octubre,0,lunes,Canal A,Proyecto Aurora,1297,0.0,953.81,1027.51,52.0,109.0,,,,
2022-10-03,2022,2022Q4,10,octubre,0,lunes,Canal B,Proyecto Aurora,3941,49.0,1286.6,,,,1286.6,32.65,0.5,3573.89
2022-10-04,2022,2022Q4,10,octubre,1,martes,Canal A,Proyecto Aurora,1274,0.0,1469.87,1550.73,80.0,84.0,,,,
2022-10-04,2022,2022Q4,10,octubre,1,martes,Canal B,Proyecto Aurora,3964,61.0,891.22,,,,891.22,22.48,0.34,2785.06
2022-10-05,2022,2022Q4,10,octubre,2,miércoles,Canal A,Proyecto Aurora,1295,0.0,1499.89,1621.29,124.0,88.0,,,,
2022-10-05,2022,2022Q4,10,octubre,2,miércoles,Canal B,Proyecto Aurora,4038,62.0,417.78,,,,417.78,10.35,0.16,2088.9
2022-10-06,2022,2022Q4,10,octubre,3,jueves,Canal A,Proyecto Aurora,1262,151.0,1581.48,1692.65,110.0,86.0,,,,
2022-10-06,2022,2022Q4,10,octubre,3,jueves,Canal B,Proyecto Aurora,3908,50.0,661.44,,,,661.44,16.93,0.25,2645.76
2022-10-07,2022,2022Q4,10,octubre,4,viernes,Canal A,Proyecto Aurora,1278,154.0,577.16,646.11,47.0,77.0,,,,
2022-10-07,2022,2022Q4,10,octubre,4,viernes,Canal B,Proyecto Aurora,3770,46.0,276.43,,,,276.43,7.33,0.11,1974.5
2022-10-08,2022,2022Q4,10,octubre,5,sábado,Canal A,Proyecto Aurora,1265,0.0,535.74,572.72,49.0,87.0,,,,
2022-10-08,2022,2022Q4,10,octubre,5,sábado,Canal B,Proyecto Aurora,3598,34.0,470.89,,,,470.89,13.09,0.18,3622.23
2022-10-09,2022,2022Q4,10,octubre,6,domingo,Canal A,Proyecto Aurora,1261,58.0,766.64,809.74,70.0,86.0,,,,
2022-10-09,2022,2022Q4,10,octubre,6,domingo,Canal B,Proyecto Aurora,3661,41.0,76.98,,,,76.98,2.1,0.03,962.25
2022-10-10,2022,2022Q4,10,octubre,0,lunes,Canal A,Proyecto Aurora,1251,56.0,233.0,248.52,24.0,77.0,,,,
2022-10-10,2022,2022Q4,10,octubre,0,lunes,Canal B,Proyecto Aurora,3783,57.0,149.98,,,,149.98,3.96,0.06,1874.75
2022-10-11,2022,2022Q4,10,octubre,1,martes,Canal A,Proyecto Aurora,1290,54.0,511.97,534.69,43.0,74.0,,,,
2022-10-11,2022,2022Q4,10,octubre,1,martes,Canal B,Proyecto Aurora,3933,62.0,119.97,,,,119.97,3.05,0.05,1499.63
2022-10-12,2022,2022Q4,10,octubre,2,miércoles,Canal A,Proyecto Aurora,1299,0.0,247.27,253.52,25.0,72.0,,,,
2022-10-12,2022,2022Q4,10,octubre,2,miércoles,Canal B,Proyecto Aurora,3831,41.0,691.38,,,,691.38,18.05,0.26,5761.5
2022-10-13,2022,2022Q4,10,octubre,3,jueves,Canal A,Proyecto Aurora,1288,48.0,1059.81,1107.53,71.0,66.0,,,,
2022-10-13,2022,2022Q4,10,octubre,3,jueves,Canal B,Proyecto Aurora,3799,71.0,348.9,,,,348.9,9.18,0.13,2683.85
2022-10-14,2022,2022Q4,10,octubre,4,viernes,Canal A,Proyecto Aurora,1245,45.0,430.96,487.4,25.0,79.0,,,,
2022-10-14,2022,2022Q4,10,octubre,4,viernes,Canal B,Proyecto Aurora,3648,45.0,397.85,,,,397.85,10.91,0.15,2486.56
2022-10-15,2022,2022Q4,10,octubre,5,sábado,Canal A,Proyecto Aurora,1234,49.0,750.12,806.14,50.0,68.0,,,,
2022-10-15,2022,2022Q4,10,octubre,5,sábado,Canal B,Proyecto Aurora,3479,44.0,275.43,,,,275.43,7.92,0.1,1721.44
2022-10-16,2022,2022Q4,10,octubre,6,domingo,Canal A,Proyecto Aurora,1245,54.0,316.38,336.27,24.0,85.0,,,,
2022-10-16,2022,2022Q4,10,octubre,6,domingo,Canal B,Proyecto Aurora,3560,46.0,71.47,,,,71.47,2.01,0.03,1429.4
2022-10-17,2022,2022Q4,10,octubre,0,lunes,Canal A,Proyecto Aurora,1209,34.0,210.54,226.3,18.0,76.0,,,,
2022-10-17,2022,2022Q4,10,octubre,0,lunes,Canal B,Proyecto Aurora,3523,39.0,197.97,,,,197.97,5.62,0.08,2828.14
2022-10-18,2022,2022Q4,10,octubre,1,martes,Canal A,Proyecto Aurora,1273,44.0,173.37,185.7,14.0,84.0,,,,
2022-10-18,2022,2022Q4,10,octubre,1,martes,Canal B,Proyecto Aurora,3621,62.0,371.83,,,,371.83,10.27,0.14,3098.58
2022-10-19,2022,2022Q4,10,octubre,2,miércoles,Canal A,Proyecto Aurora,1289,48.0,163.14,181.71,18.0,75.0,,,,
2022-10-19,2022,2022Q4,10,octubre,2,miércoles,Canal B,Proyecto Aurora,3719,66.0,199.42,,,,199.42,5.36,0.08,2215.78
2022-10-20,2022,2022Q4,10,octubre,3,jueves,Canal A,Proyecto Aurora,1275,36.0,451.87,478.33,35.0,72.0,,,,
2022-10-20,2022,2022Q4,10,octubre,3,jueves,Canal B,Proyecto Aurora,3670,43.0,287.99,,,,287.99,7.85,0.11,3599.88
2022-10-21,2022,2022Q4,10,octubre,4,viernes,Canal A,Proyecto Aurora,1304,54.0,701.64,768.86,47.0,88.0,,,,
2022-10-21,2022,2022Q4,10,octubre,4,viernes,Canal B,Proyecto Aurora,3838,52.0,739.5,,,,739.5,19.27,0.28,2844.23
2022-10-22,2022,2022Q4,10,octubre,5,sábado,Canal A,Proyecto Aurora,1297,54.0,606.0799999999999,634.5799999999999,46.0,90.0,,,,
2022-10-22,2022,2022Q4,10,octubre,5,sábado,Canal B,Proyecto Aurora,3772,51.0,116.0,,,,116.0,3.08,0.04,1054.55
2022-10-23,2022,2022Q4,10,octubre,6,domingo,Canal A,Proyecto Aurora,1321,52.0,557.11,585.37,41.0,103.0,,,,
2022-10-23,2022,2022Q4,10,octubre,6,domingo,Canal B,Proyecto Aurora,3856,48.0,247.48,,,,247.48,6.42,0.09,2249.82
2022-10-24,2022,2022Q4,10,octubre,0,lunes,Canal A,Proyecto Aurora,1372,54.0,435.72,456.62,31.0,106.0,,,,
2022-10-24,2022,2022Q4,10,octubre,0,lunes,Canal B,Proyecto Aurora,3826,50.0,304.96,,,,304.96,7.97,0.11,1793.88
2022-10-25,2022,2022Q4,10,octubre,1,martes,Canal A,Proyecto Aurora,1361,51.0,1492.52,1587.61,68.0,103.0,,,,
2022-10-25,2022,2022Q4,10,octubre,1,martes,Canal B,Proyecto Aurora,3842,49.0,719.22,,,,719.22,18.72,0.27,2996.75
2022-10-26,2022,2022Q4,10,octubre,2,miércoles,Canal A,Proyecto Aurora,1377,60.0,852.8,948.64,53.0,120.0,,,,
2022-10-26,2022,2022Q4,10,octubre,2,miércoles,Canal B,Proyecto Aurora,4182,82.0,614.26,,,,614.26,14.69,0.23,2193.79
2022-10-27,2022,2022Q4,10,octubre,3,jueves,Canal A,Proyecto Aurora,1379,55.0,1405.61,1499.29,73.0,94.0,,,,
2022-10-27,2022,2022Q4,10,octubre,3,jueves,Canal B,Proyecto Aurora,4010,35.0,226.42,,,,226.42,5.65,0.09,1741.69
2022-10-28,2022,2022Q4,10,octubre,4,viernes,Canal A,Proyecto Aurora,1395,72.0,1847.22,1958.12,136.0,96.0,,,,
2022-10-28,2022,2022Q4,10,octubre,4,viernes,Canal B,Proyecto Aurora,3942,61.0,767.24,,,,767.24,19.46,0.29,2397.63
2022-10-29,2022,2022Q4,10,octubre,5,sábado,Canal A,Proyecto Aurora,1391,91.0,866.73,939.41,81.0,96.0,,,,
2022-10-29,2022,2022Q4,10,octubre,5,sábado,Canal B,Proyecto Aurora,4150,107.0,2157.14,,,,2157.14,51.98,0.81,3994.7
2022-10-30,2022,2022Q4,10,octubre,6,domingo,Canal A,Proyecto Aurora,1399,57.0,1037.41,1111.57,83.0,103.0,,,,
2022-10-30,2022,2022Q4,10,octubre,6,domingo,Canal B,Proyecto Aurora,4231,80.0,1374.96,,,,1374.96,32.5,0.51,3525.54
2022-10-31,2022,2022Q4,10,octubre,0,lunes,Canal A,Proyecto Aurora,1365,50.0,1193.73,1256.13,73.0,87.0,,,,
2022-10-31,2022,2022Q4,10,octubre,0,lunes,Canal B,Proyecto Aurora,4073,50.0,845.6,,,,845.6,20.76,0.32,2348.89
2022-11-01,2022,2022Q4,11,noviembre,1,martes,Canal A,Proyecto Aurora,1380,0.0,1106.38,1200.36,77.0,85.0,,,,
2022-11-01,2022,2022Q4,11,noviembre,1,martes,Canal B,Proyecto Aurora,4029,49.0,738.13,,,,738.13,18.32,0.28,2636.18
2022-11-02,2022,2022Q4,11,noviembre,2,miércoles,Canal A,Proyecto Aurora,1350,0.0,892.21,969.08,61.0,91.0,,,,
2022-11-02,2022,2022Q4,11,noviembre,2,miércoles,Canal B,Proyecto Aurora,3903,36.0,594.71,,,,594.71,15.24,0.22,2477.96
2022-11-03,2022,2022Q4,11,noviembre,3,jueves,Canal A,Proyecto Aurora,1397,0.0,1016.34,1089.47,62.0,92.0,,,,
2022-11-03,2022,2022Q4,11,noviembre,3,jueves,Canal B,Proyecto Aurora,3937,52.0,1667.75,,,,1667.75,42.36,0.62,5750.86
2022-11-04,2022,2022Q4,11,noviembre,4,viernes,Canal A,Proyecto Aurora,1367,0.0,514.28,535.41,48.0,86.0,,,,
2022-11-04,2022,2022Q4,11,noviembre,4,viernes,Canal B,Proyecto Aurora,3919,58.0,101.42,,,,101.42,2.59,0.04,1690.33
2022-11-05,2022,2022Q4,11,noviembre,5,sábado,Canal A,Proyecto Aurora,1319,0.0,382.68,413.9500000000001,30.0,86.0,,,,
2022-11-05,2022,2022Q4,11,noviembre,5,sábado,Canal B,Proyecto Aurora,3689,44.0,171.42,,,,171.42,4.65,0.06,1428.5
2022-11-06,2022,2022Q4,11,noviembre,6,domingo,Canal A,Proyecto Aurora,1336,172.0,411.99,442.98,37.0,86.0,,,,
2022-11-06,2022,2022Q4,11,noviembre,6,domingo,Canal B,Proyecto Aurora,3653,44.0,135.43,,,,135.43,3.71,0.05,1354.3
2022-11-07,2022,2022Q4,11,noviembre,0,lunes,Canal A,Proyecto Aurora,1321,155.0,305.83,323.8,31.0,66.0,,,,
2022-11-07,2022,2022Q4,11,noviembre,0,lunes,Canal B,Proyecto Aurora,3643,40.0,98.92,,,,98.92,2.72,0.04,1648.67
2022-11-08,2022,2022Q4,11,noviembre,1,martes,Canal A,Proyecto Aurora,1310,0.0,494.78,525.1,35.0,66.0,,,,
2022-11-08,2022,2022Q4,11,noviembre,1,martes,Canal B,Proyecto Aurora,3623,51.0,118.97,,,,118.97,3.28,0.04,1081.55
2022-11-09,2022,2022Q4,11,noviembre,2,miércoles,Canal A,Proyecto Aurora,1299,81.0,713.0,737.07,54.0,72.0,,,,
2022-11-09,2022,2022Q4,11,noviembre,2,miércoles,Canal B,Proyecto Aurora,3686,63.0,153.44,,,,153.44,4.16,0.06,1534.4
2022-11-10,2022,2022Q4,11,noviembre,3,jueves,Canal A,Proyecto Aurora,1297,46.0,484.66,515.58,65.0,68.0,,,,
2022-11-10,2022,2022Q4,11,noviembre,3,jueves,Canal B,Proyecto Aurora,3538,40.0,381.85,,,,381.85,10.79,0.14,3471.36
2022-11-11,2022,2022Q4,11,noviembre,4,viernes,Canal A,Proyecto Aurora,1302,55.0,197.97,209.84,37.0,68.0,,,,
2022-11-11,2022,2022Q4,11,noviembre,4,viernes,Canal B,Proyecto Aurora,3511,43.0,223.35,,,,223.35,6.36,0.08,1313.82
2022-11-12,2022,2022Q4,11,noviembre,5,sábado,Canal A,Proyecto Aurora,1208,0.0,333.14,346.0,44.0,65.0,,,,
2022-11-12,2022,2022Q4,11,noviembre,5,sábado,Canal B,Proyecto Aurora,3490,51.0,339.81,,,,339.81,9.74,0.13,3775.67
2022-11-13,2022,2022Q4,11,noviembre,6,domingo,Canal A,Proyecto Aurora,1269,55.0,587.86,628.98,58.0,90.0,,,,
2022-11-13,2022,2022Q4,11,noviembre,6,domingo,Canal B,Proyecto Aurora,3590,64.0,133.93,,,,133.93,3.73,0.05,1339.3
2022-11-14,2022,2022Q4,11,noviembre,0,lunes,Canal A,Proyecto Aurora,1294,38.0,105.24,109.12,16.0,72.0,,,,
2022-11-14,2022,2022Q4,11,noviembre,0,lunes,Canal B,Proyecto Aurora,3423,39.0,654.2,,,,654.2,19.11,0.24,7268.89
2022-11-15,2022,2022Q4,11,noviembre,1,martes,Canal A,Proyecto Aurora,1284,45.0,211.5,227.86,17.0,68.0,,,,
2022-11-15,2022,2022Q4,11,noviembre,1,martes,Canal B,Proyecto Aurora,3607,94.0,82.45,,,,82.45,2.29,0.03,916.11
2022-11-16,2022,2022Q4,11,noviembre,2,miércoles,Canal A,Proyecto Aurora,1267,47.0,151.02999999999997,165.72,16.0,64.0,,,,
2022-11-16,2022,2022Q4,11,noviembre,2,miércoles,Canal B,Proyecto Aurora,3519,70.0,330.34,,,,330.34,9.39,0.12,1835.22
2022-11-17,2022,2022Q4,11,noviembre,3,jueves,Canal A,Proyecto Aurora,1260,49.0,826.67,886.41,61.0,64.0,,,,
2022-11-17,2022,2022Q4,11,noviembre,3,jueves,Canal B,Proyecto Aurora,3414,80.0,201.4,,,,201.4,5.9,0.07,2517.5
2022-11-18,2022,2022Q4,11,noviembre,4,viernes,Canal A,Proyecto Aurora,1269,41.0,415.79,438.88,34.0,70.0,,,,
2022-11-18,2022,2022Q4,11,noviembre,4,viernes,Canal B,Proyecto Aurora,3511,69.0,175.98,,,,175.98,5.01,0.06,1599.82
2022-11-19,2022,2022Q4,11,noviembre,5,sábado,Canal A,Proyecto Aurora,1227,47.0,313.93,343.84000000000003,25.0,63.0,,,,
2022-11-19,2022,2022Q4,11,noviembre,5,sábado,Canal B,Proyecto Aurora,3386,47.0,208.47,,,,208.47,6.16,0.08,2084.7
2022-11-20,2022,2022Q4,11,noviembre,6,domingo,Canal A,Proyecto Aurora,1217,44.0,134.16,143.15,12.0,78.0,,,,
2022-11-20,2022,2022Q4,11,noviembre,6,domingo,Canal B,Proyecto Aurora,3370,49.0,106.99,,,,106.99,3.17,0.04,1528.43
2022-11-21,2022,2022Q4,11,noviembre,0,lunes,Canal A,Proyecto Aurora,1199,39.0,253.2,269.27,18.0,71.0,,,,
2022-11-21,2022,2022Q4,11,noviembre,0,lunes,Canal B,Proyecto Aurora,3373,47.0,215.96,,,,215.96,6.4,0.08,1799.67
2022-11-22,2022,2022Q4,11,noviembre,1,martes,Canal A,Proyecto Aurora,1220,44.0,223.81,245.79,21.0,69.0,,,,
2022-11-22,2022,2022Q4,11,noviembre,1,martes,Canal B,Proyecto Aurora,3304,35.0,311.95,,,,311.95,9.44,0.11,2835.91
2022-11-23,2022,2022Q4,11,noviembre,2,miércoles,Canal A,Proyecto Aurora,1395,105.0,2681.95,2895.07,145.0,86.0,,,,
2022-11-23,2022,2022Q4,11,noviembre,2,miércoles,Canal B,Proyecto Aurora,3440,57.0,1207.98,,,,1207.98,35.12,0.44,2082.72
2022-11-24,2022,2022Q4,11,noviembre,3,jueves,Canal A,Proyecto Aurora,1443,86.0,1671.33,1779.5600000000002,121.0,103.0,,,,
2022-11-24,2022,2022Q4,11,noviembre,3,jueves,Canal B,Proyecto Aurora,3649,81.0,1503.43,,,,1503.43,41.2,0.55,3068.22
2022-11-25,2022,2022Q4,11,noviembre,4,viernes,Canal A,Proyecto Aurora,1518,108.0,1081.5700000000002,1153.44,81.0,107.0,,,,
2022-11-25,2022,2022Q4,11,noviembre,4,viernes,Canal B,Proyecto Aurora,3721,133.0,1671.2,,,,1671.2,44.91,0.61,3481.67
2022-11-26,2022,2022Q4,11,noviembre,5,sábado,Canal A,Proyecto Aurora,1474,116.0,1758.63,1872.7,88.0,112.0,,,,
2022-11-26,2022,2022Q4,11,noviembre,5,sábado,Canal B,Proyecto Aurora,3841,123.0,806.9,,,,806.9,21.01,0.29,3103.46
2022-11-27,2022,2022Q4,11,noviembre,6,domingo,Canal A,Proyecto Aurora,1521,93.0,910.15,1020.6,72.0,118.0,,,,
2022-11-27,2022,2022Q4,11,noviembre,6,domingo,Canal B,Proyecto Aurora,4001,83.0,498.4,,,,498.4,12.46,0.18,1780.0
2022-11-28,2022,2022Q4,11,noviembre,0,lunes,Canal A,Proyecto Aurora,1549,82.0,659.69,733.46,47.0,114.0,,,,
2022-11-28,2022,2022Q4,11,noviembre,0,lunes,Canal B,Proyecto Aurora,3884,69.0,1178.37,,,,1178.37,30.34,0.43,6201.95
2022-11-29,2022,2022Q4,11,noviembre,1,martes,Canal A,Proyecto Aurora,1525,77.0,762.23,854.9100000000001,45.0,114.0,,,,
2022-11-29,2022,2022Q4,11,noviembre,1,martes,Canal B,Proyecto Aurora,4060,95.0,841.28,,,,841.28,20.72,0.3,3235.69
2022-11-30,2022,2022Q4,11,noviembre,2,miércoles,Canal A,Proyecto Aurora,1486,64.0,1639.11,1687.71,72.0,112.0,,,,
2022-11-30,2022,2022Q4,11,noviembre,2,miércoles,Canal B,Proyecto Aurora,3892,50.0,811.86,,,,811.86,20.86,0.29,2460.18
2022-12-01,2022,2022Q4,12,diciembre,3,jueves,Canal A,Proyecto Aurora,1534,114.0,2393.34,2524.4700000000003,93.0,118.0,,,,
2022-12-01,2022,2022Q4,12,diciembre,3,jueves,Canal B,Proyecto Aurora,3778,58.0,471.92,,,,471.92,12.49,0.17,1747.85
2022-12-02,2022,2022Q4,12,diciembre,4,viernes,Canal A,Proyecto Aurora,1578,96.0,2266.89,2406.33,299.0,126.0,,,,
2022-12-02,2022,2022Q4,12,diciembre,4,viernes,Canal B,Proyecto Aurora,3770,47.0,1454.31,,,,1454.31,38.58,0.52,5014.86
2022-12-03,2022,2022Q4,12,diciembre,5,sábado,Canal A,Proyecto Aurora,1580,109.0,2437.24,2623.36,291.0,131.0,,,,
